date,state,blood_type,donations
2021-03-15,Kedah,all,32
2021-03-16,Kedah,all,44
2021-03-17,Kedah,all,19
2021-03-18,Kedah,all,28
2021-03-19,Kedah,all,87
2021-03-20,Kedah,all,20
2021-03-21,Kedah,all,69
2021-03-22,Kedah,all,35
2021-03-23,Kedah,all,27
2021-03-24,Kedah,all,36
2021-03-25,Kedah,all,75
2021-03-26,Kedah,all,105
2021-03-27,Kedah,all,38
2021-03-28,Kedah,all,49
2021-03-29,Kedah,all,31
2021-03-30,Kedah,all,24
2021-03-31,Kedah,all,44
2021-04-01,Kedah,all,75
2021-04-02,Kedah,all,78
2021-04-03,Kedah,all,50
2021-04-04,Kedah,all,51
2021-04-05,Kedah,all,103
2021-04-06,Kedah,all,127
2021-04-07,Kedah,all,157
2021-04-08,Kedah,all,76
2021-04-09,Kedah,all,116
2021-04-10,Kedah,all,41
2021-04-11,Kedah,all,85
2021-04-12,Kedah,all,73
2021-04-13,Kedah,all,0
2021-04-14,Kedah,all,22
2021-04-15,Kedah,all,20
2021-04-16,Kedah,all,16
2021-04-17,Kedah,all,28
2021-04-18,Kedah,all,165
2021-04-19,Kedah,all,35
2021-04-20,Kedah,all,35
2021-04-21,Kedah,all,52
2021-04-22,Kedah,all,37
2021-04-23,Kedah,all,79
2021-04-24,Kedah,all,13
2021-04-25,Kedah,all,18
2021-04-26,Kedah,all,10
2021-04-27,Kedah,all,18
2021-04-28,Kedah,all,17
2021-04-29,Kedah,all,28
2021-04-30,Kedah,all,58
2021-05-01,Kedah,all,358
2021-05-02,Kedah,all,9
2021-05-03,Kedah,all,14
2021-05-04,Kedah,all,15
2021-05-05,Kedah,all,5
2021-05-06,Kedah,all,18
2021-05-07,Kedah,all,45
2021-05-08,Kedah,all,10
2021-05-09,Kedah,all,14
2021-05-10,Kedah,all,20
2021-05-11,Kedah,all,15
2021-05-12,Kedah,all,14
2021-05-13,Kedah,all,0
2021-05-14,Kedah,all,2
2021-05-15,Kedah,all,106
2021-05-16,Kedah,all,96
2021-05-17,Kedah,all,24
2021-05-18,Kedah,all,37
2021-05-19,Kedah,all,31
2021-05-20,Kedah,all,33
2021-05-21,Kedah,all,15
2021-05-22,Kedah,all,44
2021-05-23,Kedah,all,57
2021-05-24,Kedah,all,26
2021-05-25,Kedah,all,23
2021-05-26,Kedah,all,31
2021-05-27,Kedah,all,42
2021-05-28,Kedah,all,46
2021-05-29,Kedah,all,113
2021-05-30,Kedah,all,83
2021-05-31,Kedah,all,54
2021-06-01,Kedah,all,58
2021-06-02,Kedah,all,112
2021-06-03,Kedah,all,76
2021-06-04,Kedah,all,54
2021-06-05,Kedah,all,46
2021-06-06,Kedah,all,74
2021-06-07,Kedah,all,92
2021-06-08,Kedah,all,54
2021-06-09,Kedah,all,46
2021-06-10,Kedah,all,37
2021-06-11,Kedah,all,38
2021-06-12,Kedah,all,79
2021-06-13,Kedah,all,65
2021-06-14,Kedah,all,92
2021-06-15,Kedah,all,41
2021-06-16,Kedah,all,49
2021-06-17,Kedah,all,29
2021-06-18,Kedah,all,61
2021-06-19,Kedah,all,61
2021-06-20,Kedah,all,49
2021-06-21,Kedah,all,47
2021-06-22,Kedah,all,40
2021-06-23,Kedah,all,26
2021-06-24,Kedah,all,46
2021-06-25,Kedah,all,65
2021-06-26,Kedah,all,90
2021-06-27,Kedah,all,45
2021-06-28,Kedah,all,60
2021-06-29,Kedah,all,27
2021-06-30,Kedah,all,23
2021-07-01,Kedah,all,70
2021-07-02,Kedah,all,52
2021-07-03,Kedah,all,52
2021-07-04,Kedah,all,44
2021-07-05,Kedah,all,55
2021-07-06,Kedah,all,39
2021-07-07,Kedah,all,31
2021-07-08,Kedah,all,74
2021-07-09,Kedah,all,121
2021-07-10,Kedah,all,106
2021-07-11,Kedah,all,50
2021-07-12,Kedah,all,76
2021-07-13,Kedah,all,47
2021-07-14,Kedah,all,49
2021-07-15,Kedah,all,41
2021-07-16,Kedah,all,40
2021-07-17,Kedah,all,77
2021-07-18,Kedah,all,48
2021-07-19,Kedah,all,36
2021-07-20,Kedah,all,0
2021-07-21,Kedah,all,31
2021-07-22,Kedah,all,31
2021-07-23,Kedah,all,34
2021-07-24,Kedah,all,111
2021-07-25,Kedah,all,51
2021-07-26,Kedah,all,38
2021-07-27,Kedah,all,34
2021-07-28,Kedah,all,47
2021-07-29,Kedah,all,46
2021-07-30,Kedah,all,39
2021-07-31,Kedah,all,95
2021-08-01,Kedah,all,85
2021-08-02,Kedah,all,59
2021-08-03,Kedah,all,46
2021-08-04,Kedah,all,73
2021-08-05,Kedah,all,76
2021-08-06,Kedah,all,198
2021-08-07,Kedah,all,61
2021-08-08,Kedah,all,51
2021-08-09,Kedah,all,61
2021-08-10,Kedah,all,49
2021-08-11,Kedah,all,28
2021-08-12,Kedah,all,40
2021-08-13,Kedah,all,80
2021-08-14,Kedah,all,66
2021-08-15,Kedah,all,36
2021-08-16,Kedah,all,23
2021-08-17,Kedah,all,36
2021-08-18,Kedah,all,34
2021-08-19,Kedah,all,52
2021-08-20,Kedah,all,66
2021-08-21,Kedah,all,66
2021-08-22,Kedah,all,38
2021-08-23,Kedah,all,29
2021-08-24,Kedah,all,28
2021-08-25,Kedah,all,20
2021-08-26,Kedah,all,53
2021-08-27,Kedah,all,50
2021-08-28,Kedah,all,40
2021-08-29,Kedah,all,27
2021-08-30,Kedah,all,32
2021-08-31,Kedah,all,83
2021-09-01,Kedah,all,43
2021-09-02,Kedah,all,42
2021-09-03,Kedah,all,30
2021-09-04,Kedah,all,67
2021-09-05,Kedah,all,41
2021-09-06,Kedah,all,39
2021-09-07,Kedah,all,44
2021-09-08,Kedah,all,37
2021-09-09,Kedah,all,33
2021-09-10,Kedah,all,50
2021-09-11,Kedah,all,72
2021-09-12,Kedah,all,97
2021-09-13,Kedah,all,76
2021-09-14,Kedah,all,51
2021-09-15,Kedah,all,34
2021-09-16,Kedah,all,92
2021-09-17,Kedah,all,52
2021-09-18,Kedah,all,60
2021-09-19,Kedah,all,58
2021-09-20,Kedah,all,42
2021-09-21,Kedah,all,29
2021-09-22,Kedah,all,37
2021-09-23,Kedah,all,20
2021-09-24,Kedah,all,55
2021-09-25,Kedah,all,63
2021-09-26,Kedah,all,51
2021-09-27,Kedah,all,43
2021-09-28,Kedah,all,31
2021-09-29,Kedah,all,52
2021-09-30,Kedah,all,30
2021-10-01,Kedah,all,91
2021-10-02,Kedah,all,73
2021-10-03,Kedah,all,92
2021-10-04,Kedah,all,45
2021-10-05,Kedah,all,40
2021-10-06,Kedah,all,29
2021-10-07,Kedah,all,45
2021-10-08,Kedah,all,58
2021-10-09,Kedah,all,72
2021-10-10,Kedah,all,49
2021-10-11,Kedah,all,33
2021-10-12,Kedah,all,44
2021-10-13,Kedah,all,39
2021-10-14,Kedah,all,155
2021-10-15,Kedah,all,37
2021-10-16,Kedah,all,42
2021-10-17,Kedah,all,44
2021-10-18,Kedah,all,48
2021-10-19,Kedah,all,50
2021-10-20,Kedah,all,49
2021-10-21,Kedah,all,23
2021-10-22,Kedah,all,48
2021-10-23,Kedah,all,31
2021-10-24,Kedah,all,118
2021-10-25,Kedah,all,34
2021-10-26,Kedah,all,32
2021-10-27,Kedah,all,37
2021-10-28,Kedah,all,31
2021-10-29,Kedah,all,118
2021-10-30,Kedah,all,60
2021-10-31,Kedah,all,40
2021-11-01,Kedah,all,37
2021-11-02,Kedah,all,29
2021-11-03,Kedah,all,50
2021-11-04,Kedah,all,357
2021-11-05,Kedah,all,53
2021-11-06,Kedah,all,52
2021-11-07,Kedah,all,33
2021-11-08,Kedah,all,64
2021-11-09,Kedah,all,39
2021-11-10,Kedah,all,37
2021-11-11,Kedah,all,37
2021-11-12,Kedah,all,41
2021-11-13,Kedah,all,55
2021-11-14,Kedah,all,109
2021-11-15,Kedah,all,51
2021-11-16,Kedah,all,72
2021-11-17,Kedah,all,64
2021-11-18,Kedah,all,84
2021-11-19,Kedah,all,65
2021-11-20,Kedah,all,52
2021-11-21,Kedah,all,78
2021-11-22,Kedah,all,48
2021-11-23,Kedah,all,107
2021-11-24,Kedah,all,74
2021-11-25,Kedah,all,44
2021-11-26,Kedah,all,54
2021-11-27,Kedah,all,45
2021-11-28,Kedah,all,59
2021-11-29,Kedah,all,51
2021-11-30,Kedah,all,50
2021-12-01,Kedah,all,37
2021-12-02,Kedah,all,53
2021-12-03,Kedah,all,46
2021-12-04,Kedah,all,41
2021-12-05,Kedah,all,51
2021-12-06,Kedah,all,35
2021-12-07,Kedah,all,36
2021-12-08,Kedah,all,34
2021-12-09,Kedah,all,83
2021-12-10,Kedah,all,128
2021-12-11,Kedah,all,137
2021-12-12,Kedah,all,66
2021-12-13,Kedah,all,66
2021-12-14,Kedah,all,72
2021-12-15,Kedah,all,42
2021-12-16,Kedah,all,40
2021-12-17,Kedah,all,49
2021-12-18,Kedah,all,35
2021-12-19,Kedah,all,33
2021-12-20,Kedah,all,77
2021-12-21,Kedah,all,51
2021-12-22,Kedah,all,58
2021-12-23,Kedah,all,38
2021-12-24,Kedah,all,101
2021-12-25,Kedah,all,144
2021-12-26,Kedah,all,45
2021-12-27,Kedah,all,42
2021-12-28,Kedah,all,25
2021-12-29,Kedah,all,47
2021-12-30,Kedah,all,37
2021-12-31,Kedah,all,68
2022-01-01,Kedah,all,85
2022-01-02,Kedah,all,47
2022-01-03,Kedah,all,55
2022-01-04,Kedah,all,36
2022-01-05,Kedah,all,31
2022-01-06,Kedah,all,56
2022-01-07,Kedah,all,127
2022-01-08,Kedah,all,62
2022-01-09,Kedah,all,53
2022-01-10,Kedah,all,29
2022-01-11,Kedah,all,59
2022-01-12,Kedah,all,113
2022-01-13,Kedah,all,44
2022-01-14,Kedah,all,246
2022-01-15,Kedah,all,32
2022-01-16,Kedah,all,44
2022-01-17,Kedah,all,36
2022-01-18,Kedah,all,53
2022-01-19,Kedah,all,24
2022-01-20,Kedah,all,28
2022-01-21,Kedah,all,64
2022-01-22,Kedah,all,69
2022-01-23,Kedah,all,60
2022-01-24,Kedah,all,34
2022-01-25,Kedah,all,53
2022-01-26,Kedah,all,36
2022-01-27,Kedah,all,46
2022-01-28,Kedah,all,32
2022-01-29,Kedah,all,67
2022-01-30,Kedah,all,62
2022-01-31,Kedah,all,47
2022-02-01,Kedah,all,61
2022-02-02,Kedah,all,63
2022-02-03,Kedah,all,45
2022-02-04,Kedah,all,44
2022-02-05,Kedah,all,46
2022-02-06,Kedah,all,55
2022-02-07,Kedah,all,31
2022-02-08,Kedah,all,34
2022-02-09,Kedah,all,59
2022-02-10,Kedah,all,65
2022-02-11,Kedah,all,49
2022-02-12,Kedah,all,61
2022-02-13,Kedah,all,68
2022-02-14,Kedah,all,58
2022-02-15,Kedah,all,62
2022-02-16,Kedah,all,55
2022-02-17,Kedah,all,36
2022-02-18,Kedah,all,40
2022-02-19,Kedah,all,86
2022-02-20,Kedah,all,55
2022-02-21,Kedah,all,34
2022-02-22,Kedah,all,50
2022-02-23,Kedah,all,53
2022-02-24,Kedah,all,45
2022-02-25,Kedah,all,97
2022-02-26,Kedah,all,90
2022-02-27,Kedah,all,93
2022-02-28,Kedah,all,39
2022-03-01,Kedah,all,28
2022-03-02,Kedah,all,31
2022-03-03,Kedah,all,27
2022-03-04,Kedah,all,37
2022-03-05,Kedah,all,40
2022-03-06,Kedah,all,28
2022-03-07,Kedah,all,54
2022-03-08,Kedah,all,69
2022-03-09,Kedah,all,52
2022-03-10,Kedah,all,69
2022-03-11,Kedah,all,47
2022-03-12,Kedah,all,43
2022-03-13,Kedah,all,38
2022-03-14,Kedah,all,31
2022-03-15,Kedah,all,31
2022-03-16,Kedah,all,45
2022-03-17,Kedah,all,68
2022-03-18,Kedah,all,133
2022-03-19,Kedah,all,93
2022-03-20,Kedah,all,50
2022-03-21,Kedah,all,57
2022-03-22,Kedah,all,56
2022-03-23,Kedah,all,58
2022-03-24,Kedah,all,78
2022-03-25,Kedah,all,126
2022-03-26,Kedah,all,62
2022-03-27,Kedah,all,52
2022-03-28,Kedah,all,91
2022-03-29,Kedah,all,63
2022-03-30,Kedah,all,51
2022-03-31,Kedah,all,89
2022-04-01,Kedah,all,88
2022-04-02,Kedah,all,100
2022-04-03,Kedah,all,13
2022-04-04,Kedah,all,28
2022-04-05,Kedah,all,24
2022-04-06,Kedah,all,34
2022-04-07,Kedah,all,20
2022-04-08,Kedah,all,36
2022-04-09,Kedah,all,55
2022-04-10,Kedah,all,42
2022-04-11,Kedah,all,24
2022-04-12,Kedah,all,24
2022-04-13,Kedah,all,17
2022-04-14,Kedah,all,23
2022-04-15,Kedah,all,61
2022-04-16,Kedah,all,33
2022-04-17,Kedah,all,33
2022-04-18,Kedah,all,36
2022-04-19,Kedah,all,35
2022-04-20,Kedah,all,32
2022-04-21,Kedah,all,9
2022-04-22,Kedah,all,28
2022-04-23,Kedah,all,21
2022-04-24,Kedah,all,64
2022-04-25,Kedah,all,16
2022-04-26,Kedah,all,21
2022-04-27,Kedah,all,25
2022-04-28,Kedah,all,25
2022-04-29,Kedah,all,62
2022-04-30,Kedah,all,22
2022-05-01,Kedah,all,397
2022-05-02,Kedah,all,0
2022-05-03,Kedah,all,0
2022-05-04,Kedah,all,11
2022-05-05,Kedah,all,35
2022-05-06,Kedah,all,81
2022-05-07,Kedah,all,32
2022-05-08,Kedah,all,40
2022-05-09,Kedah,all,44
2022-05-10,Kedah,all,37
2022-05-11,Kedah,all,44
2022-05-12,Kedah,all,68
2022-05-13,Kedah,all,174
2022-05-14,Kedah,all,56
2022-05-15,Kedah,all,80
2022-05-16,Kedah,all,39
2022-05-17,Kedah,all,60
2022-05-18,Kedah,all,55
2022-05-19,Kedah,all,84
2022-05-20,Kedah,all,116
2022-05-21,Kedah,all,80
2022-05-22,Kedah,all,51
2022-05-23,Kedah,all,39
2022-05-24,Kedah,all,46
2022-05-25,Kedah,all,56
2022-05-26,Kedah,all,54
2022-05-27,Kedah,all,103
2022-05-28,Kedah,all,110
2022-05-29,Kedah,all,122
2022-05-30,Kedah,all,16
2022-05-31,Kedah,all,57
2022-06-01,Kedah,all,83
2022-06-02,Kedah,all,46
2022-06-03,Kedah,all,49
2022-06-04,Kedah,all,84
2022-06-05,Kedah,all,52
2022-06-06,Kedah,all,75
2022-06-07,Kedah,all,41
2022-06-08,Kedah,all,51
2022-06-09,Kedah,all,82
2022-06-10,Kedah,all,68
2022-06-11,Kedah,all,76
2022-06-12,Kedah,all,87
2022-06-13,Kedah,all,24
2022-06-14,Kedah,all,154
2022-06-15,Kedah,all,81
2022-06-16,Kedah,all,53
2022-06-17,Kedah,all,76
2022-06-18,Kedah,all,62
2022-06-19,Kedah,all,106
2022-06-20,Kedah,all,46
2022-06-21,Kedah,all,69
2022-06-22,Kedah,all,36
2022-06-23,Kedah,all,48
2022-06-24,Kedah,all,71
2022-06-25,Kedah,all,73
2022-06-26,Kedah,all,42
2022-06-27,Kedah,all,31
2022-06-28,Kedah,all,34
2022-06-29,Kedah,all,40
2022-06-30,Kedah,all,20
2022-07-01,Kedah,all,97
2022-07-02,Kedah,all,45
2022-07-03,Kedah,all,46
2022-07-04,Kedah,all,36
2022-07-05,Kedah,all,31
2022-07-06,Kedah,all,43
2022-07-07,Kedah,all,60
2022-07-08,Kedah,all,81
2022-07-09,Kedah,all,31
2022-07-10,Kedah,all,0
2022-07-11,Kedah,all,0
2022-07-12,Kedah,all,39
2022-07-13,Kedah,all,15
2022-07-14,Kedah,all,125
2022-07-15,Kedah,all,214
2022-07-16,Kedah,all,48
2022-07-17,Kedah,all,103
2022-07-18,Kedah,all,75
2022-07-19,Kedah,all,37
2022-07-20,Kedah,all,40
2022-07-21,Kedah,all,45
2022-07-22,Kedah,all,92
2022-07-23,Kedah,all,44
2022-07-24,Kedah,all,36
2022-07-25,Kedah,all,60
2022-07-26,Kedah,all,27
2022-07-27,Kedah,all,24
2022-07-28,Kedah,all,38
2022-07-29,Kedah,all,68
2022-07-30,Kedah,all,48
2022-07-31,Kedah,all,66
2022-08-01,Kedah,all,18
2022-08-02,Kedah,all,24
2022-08-03,Kedah,all,31
2022-08-04,Kedah,all,50
2022-08-05,Kedah,all,104
2022-08-06,Kedah,all,72
2022-08-07,Kedah,all,73
2022-08-08,Kedah,all,26
2022-08-09,Kedah,all,35
2022-08-10,Kedah,all,58
2022-08-11,Kedah,all,41
2022-08-12,Kedah,all,55
2022-08-13,Kedah,all,97
2022-08-14,Kedah,all,40
2022-08-15,Kedah,all,39
2022-08-16,Kedah,all,31
2022-08-17,Kedah,all,92
2022-08-18,Kedah,all,61
2022-08-19,Kedah,all,100
2022-08-20,Kedah,all,36
2022-08-21,Kedah,all,36
2022-08-22,Kedah,all,57
2022-08-23,Kedah,all,52
2022-08-24,Kedah,all,114
2022-08-25,Kedah,all,52
2022-08-26,Kedah,all,79
2022-08-27,Kedah,all,45
2022-08-28,Kedah,all,102
2022-08-29,Kedah,all,71
2022-08-30,Kedah,all,102
2022-08-31,Kedah,all,95
2022-09-01,Kedah,all,40
2022-09-02,Kedah,all,39
2022-09-03,Kedah,all,64
2022-09-04,Kedah,all,72
2022-09-05,Kedah,all,32
2022-09-06,Kedah,all,60
2022-09-07,Kedah,all,81
2022-09-08,Kedah,all,29
2022-09-09,Kedah,all,104
2022-09-10,Kedah,all,42
2022-09-11,Kedah,all,61
2022-09-12,Kedah,all,38
2022-09-13,Kedah,all,57
2022-09-14,Kedah,all,85
2022-09-15,Kedah,all,21
2022-09-16,Kedah,all,229
2022-09-17,Kedah,all,37
2022-09-18,Kedah,all,49
2022-09-19,Kedah,all,36
2022-09-20,Kedah,all,22
2022-09-21,Kedah,all,76
2022-09-22,Kedah,all,24
2022-09-23,Kedah,all,85
2022-09-24,Kedah,all,140
2022-09-25,Kedah,all,35
2022-09-26,Kedah,all,27
2022-09-27,Kedah,all,18
2022-09-28,Kedah,all,29
2022-09-29,Kedah,all,70
2022-09-30,Kedah,all,57
2022-10-01,Kedah,all,70
2022-10-02,Kedah,all,40
2022-10-03,Kedah,all,36
2022-10-04,Kedah,all,43
2022-10-05,Kedah,all,41
2022-10-06,Kedah,all,46
2022-10-07,Kedah,all,50
2022-10-08,Kedah,all,52
2022-10-09,Kedah,all,86
2022-10-10,Kedah,all,37
2022-10-11,Kedah,all,67
2022-10-12,Kedah,all,81
2022-10-13,Kedah,all,36
2022-10-14,Kedah,all,66
2022-10-15,Kedah,all,71
2022-10-16,Kedah,all,55
2022-10-17,Kedah,all,55
2022-10-18,Kedah,all,56
2022-10-19,Kedah,all,58
2022-10-20,Kedah,all,35
2022-10-21,Kedah,all,95
2022-10-22,Kedah,all,84
2022-10-23,Kedah,all,22
2022-10-24,Kedah,all,315
2022-10-25,Kedah,all,10
2022-10-26,Kedah,all,64
2022-10-27,Kedah,all,57
2022-10-28,Kedah,all,62
2022-10-29,Kedah,all,58
2022-10-30,Kedah,all,34
2022-10-31,Kedah,all,130
2022-11-01,Kedah,all,40
2022-11-02,Kedah,all,69
2022-11-03,Kedah,all,44
2022-11-04,Kedah,all,70
2022-11-05,Kedah,all,97
2022-11-06,Kedah,all,76
2022-11-07,Kedah,all,56
2022-11-08,Kedah,all,77
2022-11-09,Kedah,all,65
2022-11-10,Kedah,all,59
2022-11-11,Kedah,all,88
2022-11-12,Kedah,all,131
2022-11-13,Kedah,all,48
2022-11-14,Kedah,all,44
2022-11-15,Kedah,all,64
2022-11-16,Kedah,all,58
2022-11-17,Kedah,all,26
2022-11-18,Kedah,all,45
2022-11-19,Kedah,all,0
2022-11-20,Kedah,all,85
2022-11-21,Kedah,all,40
2022-11-22,Kedah,all,33
2022-11-23,Kedah,all,19
2022-11-24,Kedah,all,24
2022-11-25,Kedah,all,67
2022-11-26,Kedah,all,53
2022-11-27,Kedah,all,40
2022-11-28,Kedah,all,27
2022-11-29,Kedah,all,21
2022-11-30,Kedah,all,76
2022-12-01,Kedah,all,34
2022-12-02,Kedah,all,90
2022-12-03,Kedah,all,106
2022-12-04,Kedah,all,75
2022-12-05,Kedah,all,61
2022-12-06,Kedah,all,44
2022-12-07,Kedah,all,48
2022-12-08,Kedah,all,39
2022-12-09,Kedah,all,67
2022-12-10,Kedah,all,75
2022-12-11,Kedah,all,66
2022-12-12,Kedah,all,33
2022-12-13,Kedah,all,41
2022-12-14,Kedah,all,29
2022-12-15,Kedah,all,33
2022-12-16,Kedah,all,33
2022-12-17,Kedah,all,51
2022-12-18,Kedah,all,114
2022-12-19,Kedah,all,21
2022-12-20,Kedah,all,40
2022-12-21,Kedah,all,45
2022-12-22,Kedah,all,44
2022-12-23,Kedah,all,72
2022-12-24,Kedah,all,70
2022-12-25,Kedah,all,98
2022-12-26,Kedah,all,52
2022-12-27,Kedah,all,37
2022-12-28,Kedah,all,42
2022-12-29,Kedah,all,65
2022-12-30,Kedah,all,129
2022-12-31,Kedah,all,60
2023-01-01,Kedah,all,51
2023-01-02,Kedah,all,47
2023-01-03,Kedah,all,87
2023-01-04,Kedah,all,55
2023-01-05,Kedah,all,32
2023-01-06,Kedah,all,149
2023-01-07,Kedah,all,54
2023-01-08,Kedah,all,79
2023-01-09,Kedah,all,45
2023-01-10,Kedah,all,57
2023-01-11,Kedah,all,108
2023-01-12,Kedah,all,112
2023-01-13,Kedah,all,94
2023-01-14,Kedah,all,67
2023-01-15,Kedah,all,90
2023-01-16,Kedah,all,87
2023-01-17,Kedah,all,86
2023-01-18,Kedah,all,60
2023-01-19,Kedah,all,80
2023-01-20,Kedah,all,69
2023-01-21,Kedah,all,69
2023-01-22,Kedah,all,45
2023-01-23,Kedah,all,38
2023-01-24,Kedah,all,54
2023-01-25,Kedah,all,66
2023-01-26,Kedah,all,44
2023-01-27,Kedah,all,47
2023-01-28,Kedah,all,80
2023-01-29,Kedah,all,53
2023-01-30,Kedah,all,35
2023-01-31,Kedah,all,46
2023-02-01,Kedah,all,47
2023-02-02,Kedah,all,31
2023-02-03,Kedah,all,34
2023-02-04,Kedah,all,59
2023-02-05,Kedah,all,165
2023-02-06,Kedah,all,44
2023-02-07,Kedah,all,36
2023-02-08,Kedah,all,55
2023-02-09,Kedah,all,46
2023-02-10,Kedah,all,82
2023-02-11,Kedah,all,44
2023-02-12,Kedah,all,47
2023-02-13,Kedah,all,68
2023-02-14,Kedah,all,82
2023-02-15,Kedah,all,59
2023-02-16,Kedah,all,27
2023-02-17,Kedah,all,148
2023-02-18,Kedah,all,119
2023-02-19,Kedah,all,77
2023-02-20,Kedah,all,38
2023-02-21,Kedah,all,78
2023-02-22,Kedah,all,94
2023-02-23,Kedah,all,64
2023-02-24,Kedah,all,53
2023-02-25,Kedah,all,93
2023-02-26,Kedah,all,37
2023-02-27,Kedah,all,47
2023-02-28,Kedah,all,52
2023-03-01,Kedah,all,42
2023-03-02,Kedah,all,55
2023-03-03,Kedah,all,72
2023-03-04,Kedah,all,49
2023-03-05,Kedah,all,34
2023-03-06,Kedah,all,61
2023-03-07,Kedah,all,71
2023-03-08,Kedah,all,209
2023-03-09,Kedah,all,31
2023-03-10,Kedah,all,235
2023-03-11,Kedah,all,19
2023-03-12,Kedah,all,198
2023-03-13,Kedah,all,50
2023-03-14,Kedah,all,60
2023-03-15,Kedah,all,62
2023-03-16,Kedah,all,39
2023-03-17,Kedah,all,78
2023-03-18,Kedah,all,37
2023-03-19,Kedah,all,60
2023-03-20,Kedah,all,68
2023-03-21,Kedah,all,49
2023-03-22,Kedah,all,89
2023-03-23,Kedah,all,0
2023-03-24,Kedah,all,66
2023-03-25,Kedah,all,37
2023-03-26,Kedah,all,90
2023-03-27,Kedah,all,24
2023-03-28,Kedah,all,32
2023-03-29,Kedah,all,36
2023-03-30,Kedah,all,33
2023-03-31,Kedah,all,106
2023-04-01,Kedah,all,30
2023-04-02,Kedah,all,17
2023-04-03,Kedah,all,25
2023-04-04,Kedah,all,32
2023-04-05,Kedah,all,14
2023-04-06,Kedah,all,21
2023-04-07,Kedah,all,27
2023-04-08,Kedah,all,17
2023-04-09,Kedah,all,130
2023-04-10,Kedah,all,25
2023-04-11,Kedah,all,32
2023-04-12,Kedah,all,27
2023-04-13,Kedah,all,22
2023-04-14,Kedah,all,73
2023-04-15,Kedah,all,17
2023-04-16,Kedah,all,94
2023-04-17,Kedah,all,14
2023-04-18,Kedah,all,11
2023-04-19,Kedah,all,16
2023-04-20,Kedah,all,7
2023-04-21,Kedah,all,15
2023-04-22,Kedah,all,0
2023-04-23,Kedah,all,0
2023-04-24,Kedah,all,35
2023-04-25,Kedah,all,46
2023-04-26,Kedah,all,38
2023-04-27,Kedah,all,45
2023-04-28,Kedah,all,185
2023-04-29,Kedah,all,44
2023-04-30,Kedah,all,43
2023-05-01,Kedah,all,453
2023-05-02,Kedah,all,9
2023-05-03,Kedah,all,33
2023-05-04,Kedah,all,50
2023-05-05,Kedah,all,49
2023-05-06,Kedah,all,42
2023-05-07,Kedah,all,137
2023-05-08,Kedah,all,34
2023-05-09,Kedah,all,47
2023-05-10,Kedah,all,49
2023-05-11,Kedah,all,51
2023-05-12,Kedah,all,75
2023-05-13,Kedah,all,80
2023-05-14,Kedah,all,48
2023-05-15,Kedah,all,60
2023-05-16,Kedah,all,69
2023-05-17,Kedah,all,42
2023-05-18,Kedah,all,43
2023-05-19,Kedah,all,74
2023-05-20,Kedah,all,51
2023-05-21,Kedah,all,77
2023-05-22,Kedah,all,41
2023-05-23,Kedah,all,69
2023-05-24,Kedah,all,53
2023-05-25,Kedah,all,33
2023-05-26,Kedah,all,93
2023-05-27,Kedah,all,44
2023-05-28,Kedah,all,45
2023-05-29,Kedah,all,46
2023-05-30,Kedah,all,30
2023-05-31,Kedah,all,41
2023-06-01,Kedah,all,64
2023-06-02,Kedah,all,41
2023-06-03,Kedah,all,57
2023-06-04,Kedah,all,59
2023-06-05,Kedah,all,48
2023-06-06,Kedah,all,27
2023-06-07,Kedah,all,27
2023-06-08,Kedah,all,55
2023-06-09,Kedah,all,118
2023-06-10,Kedah,all,51
2023-06-11,Kedah,all,54
2023-06-12,Kedah,all,38
2023-06-13,Kedah,all,20
2023-06-14,Kedah,all,227
2023-06-15,Kedah,all,26
2023-06-16,Kedah,all,118
2023-06-17,Kedah,all,45
2023-06-18,Kedah,all,0
2023-06-19,Kedah,all,24
2023-06-20,Kedah,all,134
2023-06-21,Kedah,all,25
2023-06-22,Kedah,all,41
2023-06-23,Kedah,all,112
2023-06-24,Kedah,all,95
2023-06-25,Kedah,all,67
2023-06-26,Kedah,all,115
2023-06-27,Kedah,all,40
2023-06-28,Kedah,all,31
2023-06-29,Kedah,all,0
2023-06-30,Kedah,all,69
2023-07-01,Kedah,all,0
2023-07-02,Kedah,all,86
2023-07-03,Kedah,all,32
2023-07-04,Kedah,all,31
2023-07-05,Kedah,all,44
2023-07-06,Kedah,all,46
2023-07-07,Kedah,all,63
2023-07-08,Kedah,all,48
2023-07-09,Kedah,all,45
2023-07-10,Kedah,all,49
2023-07-11,Kedah,all,66
2023-07-12,Kedah,all,42
2023-07-13,Kedah,all,28
2023-07-14,Kedah,all,53
2023-07-15,Kedah,all,59
2023-07-16,Kedah,all,50
2023-07-17,Kedah,all,25
2023-07-18,Kedah,all,44
2023-07-19,Kedah,all,36
2023-07-20,Kedah,all,31
2023-07-21,Kedah,all,37
2023-07-22,Kedah,all,32
2023-07-23,Kedah,all,39
2023-07-24,Kedah,all,42
2023-07-25,Kedah,all,44
2023-07-26,Kedah,all,46
2023-07-27,Kedah,all,49
2023-07-28,Kedah,all,121
2023-07-29,Kedah,all,49
2023-07-30,Kedah,all,54
2023-07-31,Kedah,all,31
2023-08-01,Kedah,all,29
2023-08-02,Kedah,all,46
2023-08-03,Kedah,all,27
2023-08-04,Kedah,all,51
2023-08-05,Kedah,all,54
